Catch_Area_Code,Split_SubUnit_Code,Landing_Date,Batch_year,Month,Day,Round_Lbs_Qty,Fisher_Type_Code,Tribe_num,Tribe_Member_Num,Vessel_ID,License_ID,Dealer_License_ID,Round_Lbs_Price_Amt,Tribal_Tax_Amt,Species_Code,Gear_Code,Landing_Cnt,Port_Code,Fish_Ticket_Num,Ticket_Data_Source_Code,Catch_Desc_Code,Species_Code_Desc
20A ,,10/3/2018,2018,10,3,1083,1,,,25435,56269,128485,3.5,,561,21,,115,Z975827,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1527,1,,,18283,55997,128485,3.5,,561,21,,115,Z975828,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,863,1,,,12688,56143,128485,3.5,,561,21,,115,Z975829,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,812,1,,,38133,56359,128485,3.5,,561,21,,115,Z975831,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2541,1,,,12486,56070,128485,3.5,,561,21,,115,Z975833,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2856,1,,,36157,55909,128485,3.5,,561,21,,115,Z975834,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,641,1,,,36312,56051,128485,3.5,,561,21,,115,Z975835,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1149,1,,,31436,56206,128485,3.5,,561,21,,115,Z975836,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,5062,1,,,37458,55945,128485,3.5,,561,21,,115,Z975837,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1995,1,,,38352,56145,128485,3.5,,561,21,,115,Z975838,COMM,0,DUNGENESS CRAB
24A ,,10/3/2018,2018,10,3,2342,1,,,33280,56282,128547,3.5,,561,21,,140,Z993777,COMM,0,DUNGENESS CRAB
24A ,,10/3/2018,2018,10,3,1411,1,,,17094,56090,128547,3.5,,561,21,,140,Z993778,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2111,1,,,34964,56074,128621,4.75,,561,21,,,Y832003,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2380,1,,,10340,56187,128621,4.75,,561,21,,,Y832004,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2592,1,,,29186,56011,128235,4,,561,21,,160,LA804163,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2604,1,,,29009,56226,128235,4,,561,21,,160,LA804164,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2366,1,,,37433,56419,128235,4,,561,21,,160,LA804165,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,3454,1,,,38134,56319,128235,4,,561,21,,160,LA804166,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1292,1,,,29186,56011,128235,4,,561,21,,160,LA804167,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2624,1,,,37678,56106,128235,4,,561,21,,160,LA804168,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2562,1,,,34710,56386,128235,4,,561,21,,160,LA804169,COMM,0,DUNGENESS CRAB
21B ,,10/3/2018,2018,10,3,228,1,,,32722,56356,128384,3.25,,561,21,,,Z958500,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,793,1,,,38559,56142,128420,3.75,,561,21,,105,Z914999,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,607,1,,,37441,57963,128502,3.5,,561,21,,110,Z956090,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,769,1,,,38164,56368,128502,3.5,,561,21,,110,Z956091,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,2867,1,,,38572,56056,128502,3.5,,561,21,,110,Z956092,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,580,1,,,18069,55950,128547,3.5,,561,21,,105,Z993816,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,2475,1,,,36153,56258,128547,3.5,,561,21,,105,Z993817,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,2138,1,,,37574,55949,128547,3.5,,561,21,,105,Z993818,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,979,1,,,38556,56130,128547,3.5,,561,21,,105,Z993819,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,600,1,,,36153,56258,128547,3.5,,561,21,,105,Z993820,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,2605,1,,,32405,56228,128547,3.5,,561,21,,105,Z993821,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,486,1,,,38172,55910,128547,3.5,,561,21,,105,Z993822,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,1562,1,,,38027,56236,128547,3.5,,561,21,,105,Z993823,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2694,1,,,38335,56344,128547,3.5,,561,21,,105,Z993824,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,2443,1,,,10804,56263,128547,3.5,,561,21,,105,Z993825,COMM,0,DUNGENESS CRAB
26A ,W,10/3/2018,2018,10,3,1870,1,,,35022,56408,128547,3.5,,561,21,,105,Z993826,COMM,0,DUNGENESS CRAB
24A ,,10/3/2018,2018,10,3,1600,1,,,15706,56174,128547,3.5,,561,21,,105,Z993855,COMM,0,DUNGENESS CRAB
24C ,,10/3/2018,2018,10,3,813,1,,,36635,56192,128547,3.5,,561,21,,105,Z993856,COMM,0,DUNGENESS CRAB
24A ,,10/3/2018,2018,10,3,968,1,,,34635,56008,128547,3.5,,561,21,,105,Z993857,COMM,0,DUNGENESS CRAB
24C ,,10/3/2018,2018,10,3,977,1,,,37896,56380,128547,3.5,,561,21,,105,Z993858,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,437,1,,,20009,56099,128584,3.6,,561,21,,110,Z988974,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,2826,1,,,27587,56122,128685,3.75,,561,21,,,Z994342,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,1200,1,,,34330,56283,128685,3.75,,561,21,,105,Z994343,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,660,1,,,17965,56308,128685,3.6,,561,21,,105,Z994344,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,1458,1,,,35427,56394,128685,3.6,,561,21,,105,Z994345,COMM,0,DUNGENESS CRAB
24C ,,10/3/2018,2018,10,3,1251,1,,,36485,56118,128685,3.6,,561,21,,105,Z994346,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,1158,1,,,34330,56283,128685,3.6,,561,21,,105,Z994347,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,2651,1,,,35168,56185,128685,3.6,,561,21,,105,Z994348,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,1526,1,,,37522,56247,128799,3.5,,561,21,,105,Z972482,COMM,0,DUNGENESS CRAB
24A ,,10/3/2018,2018,10,3,1097,1,,,35203,55927,128799,3.5,,561,21,,105,Z972484,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,632,1,,,34191,55969,128799,3.5,,561,21,,105,Z972486,COMM,0,DUNGENESS CRAB
24B ,,10/3/2018,2018,10,3,635,1,,,37401,56016,128258,4,,561,21,,110,LA807354,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,1692,1,,,35655,55951,128420,3.75,,561,21,,105,Z914998,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1094,1,,,34577,56413,128508,4,,561,21,,,Z987411,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,3754,1,,,18515,56274,128508,4,,561,21,,,Z987412,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1310,1,,,29092,56045,128508,3.75,,561,21,,,Z987413,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2532,1,,,33134,56126,128508,3.75,,561,21,,,Z987414,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,1838,1,,,8811,56054,128508,3.75,,561,21,,,Z987415,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,621,1,,,18642,56064,128508,3.75,,561,21,,,Z987416,COMM,0,DUNGENESS CRAB
22B ,,10/3/2018,2018,10,3,1000,1,,,36351,56292,128598,1,,561,21,,105,LA810967,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,1000,1,,,36351,56292,128598,1,,561,21,,105,LA810967,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,547,1,,,36351,56292,128598,1,,561,21,,105,LA810967,COMM,0,DUNGENESS CRAB
25A ,,10/3/2018,2018,10,3,575,1,,,36508,56168,128713,4,,561,21,,,Z970932,COMM,0,DUNGENESS CRAB
25D ,,10/3/2018,2018,10,3,943,1,,,37144,55952,128713,4,,561,21,,,Z970933,COMM,0,DUNGENESS CRAB
25D ,,10/3/2018,2018,10,3,943,1,,,38036,56345,128713,4,,561,21,,165,Z988406,COMM,0,DUNGENESS CRAB
25D ,,10/3/2018,2018,10,3,231,1,,,38558,56266,128713,4,,561,21,,165,Z988407,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,465,1,,,6295,55921,128458,3.5,,561,21,,110,Z990470,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,753,1,,,34280,60446,128458,3.5,,561,21,,110,Z990471,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,725,1,,,19807,56159,128458,3.5,,561,21,,110,Z990472,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1256,1,,,35845,56357,128458,3.5,,561,21,,110,Z990473,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,3702,1,,,32391,56203,128458,3.5,,561,21,,110,Z990474,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,2771,1,,,33138,56411,128458,3.5,,561,21,,110,Z990475,COMM,0,DUNGENESS CRAB
25A ,,10/3/2018,2018,10,3,213,1,,,37667,56172,128713,4,,561,21,,165,Z970931,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,256,1,,,10340,56158,128794,4.75,,561,21,,110,LA811106,COMM,0,DUNGENESS CRAB
22A ,,10/3/2018,2018,10,3,268,1,,,17965,56308,128685,3.6,,561,21,,,LA804115,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,2640,1,,,29003,56063,128685,3.6,,561,21,,,LA804122,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,1811,2,9,52553,,,4418,3,325.98,561,21,,,JM703854,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,1504,2,9,53046,,,4418,3,270.72,561,21,,,JM703855,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,165,2,9,53285,,,4484,3.5,34.65,561,21,,110,JN769251,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,661,2,9,52769,,,4484,3.5,138.81,561,21,,110,JN769252,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,351,2,9,53583,,,4484,3.5,73.71,561,21,,110,JN769253,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,453,2,9,53451,,,4484,3.5,95.13,561,21,,110,JN769254,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,480,2,9,54131,,,4484,3.5,100.8,561,21,,110,JN769255,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,353,2,9,53883,,,4484,3.5,74.13,561,21,,110,JN769256,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,801,2,9,52606,,,4484,3.5,168.21,561,21,,110,JN769257,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,334,2,9,54171,,,4484,3.5,91.14,561,21,,110,JN769258,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,100,2,9,54171,,,4484,3.5,91.14,561,21,,110,JN769258,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,440,2,9,53086,,,4484,3.5,92.4,561,21,,110,JN769259,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,290,2,9,53863,,,4484,3.5,60.9,561,21,,110,JN769260,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,251,2,9,52247,,,4484,3.5,52.71,561,21,,110,JN769261,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,403,2,9,53358,,,4484,3.5,84.63,561,21,,110,JN769262,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,222,2,9,53678,,,4484,3.5,46.62,561,21,,110,JN769263,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,424,2,9,53178,,,4484,3.5,89.04,561,21,,110,JN769264,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,429,2,9,53141,,,4484,3.5,90.09,561,21,,110,JN769265,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,460,2,9,54253,,,4484,3.5,96.6,561,21,,110,JN769266,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,253,2,9,,,,4484,3.5,53.13,561,21,,110,JN769267,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,180,2,9,53488,,,4484,3.5,37.8,561,21,,110,JN769268,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,572,2,9,53677,,,4484,3.5,120.12,561,21,,110,JN769269,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,621,2,9,52059,,,4484,3.5,130.41,561,21,,110,JN769270,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,504,2,9,54432,,,4484,3.5,105.84,561,21,,110,JN769271,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,165,2,9,53301,,,4484,3.5,34.65,561,21,,110,JN769272,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,232,2,9,52932,,,4484,3.5,48.72,561,21,,110,JN769273,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,270,2,9,52635,,,4484,3.5,56.7,561,21,,110,JN769274,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,472,2,9,54381,,,4484,3.5,99.12,561,21,,110,JN769275,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,327,2,9,52397,,,4484,3.5,68.67,561,21,,110,JN769276,COMM,0,DUNGENESS CRAB
21A ,,10/3/2018,2018,10,3,281,2,9,52917,,,4484,3.5,59.01,561,21,,110,JN769277,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,91,2,9,54782,,,4484,3.5,19.11,561,21,,110,JN769278,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,150,2,9,53525,,,4484,3.5,31.5,561,21,,110,JN769279,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,215,2,9,53271,,,4484,3.5,45.15,561,21,,110,JN769280,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,561,2,14,48448,,,4484,3.5,39.27,561,21,,110,JN769281,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,381,2,9,52988,,,4484,3.5,80.01,561,21,,110,JN769282,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,358,2,9,53846,,,4484,3.5,75.18,561,21,,110,JN769283,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,167,2,9,53773,,,4484,3.5,35.07,561,21,,110,JN769284,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,627,2,9,53633,,,4484,3.5,131.67,561,21,,110,JN769285,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,175,2,9,54737,,,4484,3.5,36.75,561,21,,110,JN769286,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,589,2,9,52610,,,4484,3.5,123.69,561,21,,110,JN769287,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,287,2,9,53525,,,4484,3.5,60.27,561,21,,110,JN769288,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,193,2,9,54277,,,4484,3.5,40.53,561,21,,110,JN769289,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,263,2,9,52769,,,4484,3.5,55.23,561,21,,110,JN769290,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,252,2,9,52548,,,4484,3.5,52.92,561,21,,110,JN769291,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,180,2,9,52610,,,4484,3.5,37.8,561,21,,110,JN769292,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,243,2,9,54583,,,4484,3.5,51.03,561,21,,110,JN769293,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,487,2,9,54442,,,4484,3.5,102.27,561,21,,110,JN769296,COMM,0,DUNGENESS CRAB
20A ,,10/3/2018,2018,10,3,173,2,9,53524,,,4484,3.5,36.33,561,21,,110,JN769297,COMM,0,DUNGENESS CRAB
20B ,,10/2/2018,2018,10,2,456,2,29,82064,,,4618,3.5,376.88,561,21,,140,JN717293,COMM,0,DUNGENESS CRAB
20B ,,10/2/2018,2018,10,2,890,2,29,82064,,,4618,3.5,376.88,561,21,,140,JN717293,COMM,0,DUNGENESS CRAB
20B ,,10/2/2018,2018,10,2,866,2,29,83178,,,4618,3.5,242.48,561,21,,140,JN717294,COMM,0,DUNGENESS CRAB
20B ,,10/2/2018,2018,10,2,911,2,29,83166,,,4618,3.5,255.08,561,21,,140,JN717295,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,1001,2,29,82064,,,4618,3.5,725.44,561,21,,140,JN717296,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,1590,2,29,82064,,,4618,3.5,725.44,561,21,,140,JN717296,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,1538,2,29,82064,,,4618,3.5,711.76,561,21,,140,JN717297,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,1004,2,29,82064,,,4618,3.5,711.76,561,21,,140,JN717297,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,1283,2,29,82064,,,4618,3.5,613.72,561,21,,140,JN717298,COMM,0,DUNGENESS CRAB
20B ,,10/3/2018,2018,10,3,909,2,29,82064,,,4618,3.5,613.72,561,21,,140,JN717298,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,485,2,9,52128,,,128235,3.75,109.13,561,21,,160,JN747689,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,485,2,9,53436,,,128235,3.75,109.13,561,21,,160,JN747690,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,221,2,9,54479,,,128235,3.75,49.73,561,21,,160,JN747691,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,465,2,9,52951,,,128235,3.75,104.63,561,21,,160,JN747692,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,896,2,9,52503,,,128235,3.75,201.6,561,21,,160,JN747693,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,436,2,9,54066,,,128235,3.75,104.18,561,21,,160,JN747694,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,436,2,9,54371,,,128235,3.75,104.18,561,21,,160,JN747695,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,790,2,9,53014,,,128235,3.75,,561,21,,160,JN747697,COMM,0,DUNGENESS CRAB
24B ,,10/2/2018,2018,10,2,833,2,31,2166,,,128258,4,99.96,561,21,,110,JN635377,COMM,0,DUNGENESS CRAB
24B ,,10/2/2018,2018,10,2,125,2,31,551,,,128258,4,15,561,21,,110,JN635381,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,175,2,9,54435,,,128351,3.5,36.75,561,21,,170,JN758526,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,326,2,9,52085,,,128351,3.5,68.46,561,21,,170,JN758527,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,434,2,9,52357,,,128351,3.5,91.14,561,21,,170,JN758528,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,249,2,9,54433,,,128351,3.5,52.29,561,21,,170,JN758529,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,324,2,9,52416,,,128351,3.5,68.04,561,21,,170,JN758530,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,245,2,9,53358,,,128351,3.5,51.45,561,21,,170,JN758531,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,250,2,9,53678,,,128351,3.5,52.5,561,21,,170,JN758532,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,205,2,9,52929,,,128351,3.5,43.05,561,21,,170,JN758533,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,60,2,9,52951,,,128351,3.5,12.6,561,21,,170,JN758534,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,387,2,9,53785,,,128351,3.5,81.27,561,21,,170,JN758535,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,120,2,9,54625,,,128351,3.5,25.2,561,21,,170,JN758536,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,127,2,9,54306,,,128351,3.5,26.67,561,21,,170,JN758537,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,122,2,9,52297,,,128351,3.5,25.62,561,21,,170,JN758538,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,361,2,9,52229,,,128351,3.5,,561,21,,170,JN758539,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,636,2,9,52011,,,128351,3.5,133.56,561,21,,170,JN758540,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,1067,2,9,54378,,,128351,3.5,224.07,561,21,,170,JN758541,COMM,0,DUNGENESS CRAB
20B ,,10/2/2018,2018,10,2,2703,2,29,81572,,,128420,3.75,810.9,561,21,,105,JN726902,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,1219,2,9,53053,,,128458,3.5,255.99,561,21,,110,JN738946,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,709,2,9,53599,,,128458,3.5,148.89,561,21,,110,JN738947,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,451,2,9,52245,,,128458,3.5,94.71,561,21,,110,JN738948,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,268,2,9,54122,,,128458,3.5,56.28,561,21,,110,JN738949,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,1600,2,9,53598,,,128458,3.5,336,561,21,,110,JN738950,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,415,2,9,52579,,,128458,3.5,,561,21,,110,JN738952,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,703,2,9,53956,,,128458,3.5,147.63,561,21,,110,JN738953,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,496,2,9,54459,,,128458,3.5,104.16,561,21,,110,JN738954,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,504,2,9,54539,,,128458,3.5,105.84,561,21,,110,JN738955,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,566,2,9,54410,,,128458,3.5,118.86,561,21,,110,JN738956,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,368,2,15,1560,,,128477,3.5,,561,21,,170,JN768724,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,656,2,15,11939,,,128477,3.5,,561,21,,170,JN768725,COMM,0,DUNGENESS CRAB
23B ,,10/2/2018,2018,10,2,334,2,28,58081,,,128477,3.5,,561,21,,170,JN768726,COMM,0,DUNGENESS CRAB
23B ,,10/2/2018,2018,10,2,363,2,28,58033,,,128477,3.5,,561,21,,170,JN768727,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,466,2,15,14637,,,128477,3.5,,561,21,,170,JN768728,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,461,2,15,12178,,,128477,3.5,,561,21,,170,JN768729,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,541,2,15,12363,,,128477,3.5,,561,21,,170,JN768730,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,709,2,15,12468,,,128477,3.5,,561,21,,170,JN768731,COMM,0,DUNGENESS CRAB
22A ,,10/2/2018,2018,10,2,721,2,15,13698,,,128477,3.5,,561,21,,170,JN768732,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,500,2,9,52052,,,128485,3.5,,561,21,,115,JN739046,COMM,0,DUNGENESS CRAB
20A ,,10/2/2018,2018,10,2,1742,2,9,54112,,,128502,3.5,365.82,561,21,,110,JK725053,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,279,2,29,81710,,,128508,3.5,78.12,561,21,,105,JN766363,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,420,2,29,81707,,,128508,3.5,112,561,21,,105,JN766365,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,602,2,29,83094,,,128508,3.5,168.56,561,21,,105,JN766366,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,488,2,29,81137,,,128508,3.5,136.64,561,21,,105,JN766367,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,400,2,29,81137,,,128508,3.5,112,561,21,,105,JN766368,COMM,0,DUNGENESS CRAB
24C ,,10/2/2018,2018,10,2,358,2,29,81137,,,128508,3.5,100.24,561,21,,105,JN766369,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,366,2,29,83026,,,128547,3.5,102.48,561,21,,140,JN764165,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,667,2,29,81814,,,128547,3.5,186.76,561,21,,140,JN764166,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,217,2,29,82034,,,128547,3.5,60.76,561,21,,140,JN764167,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,454,2,29,81821,,,128547,3.5,127.12,561,21,,140,JN764168,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,278,2,29,81049,,,128547,3.5,77.84,561,21,,140,JN764169,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,296,2,29,81721,,,128547,3.5,82.88,561,21,,140,JN764170,COMM,0,DUNGENESS CRAB
24A ,,10/2/2018,2018,10,2,323,2,29,81821,,,128547,3.5,90.44,561,21,,140,JN764171,COMM,0,DUNGENESS CRAB
22B ,,10/2/2018,2018,10,2,611,2,29,81821,,,128547,3.5,171.08,561,21,,140,JN764172,COMM,0,DUNGENESS CRAB
